ForeignId;ForeignName;ForeignKey;ForeignNameId;ForeignLocation；Star;CCommentCount;CRecommendCommentCount;CNeedToImproveCommentCount;CScore;CPrice;COpenYear;RoomCount;
上海富驿时尚酒店南京东路店;汉庭酒店（上海虹桥枢纽七宝二店）;http://hotels.ctrip.com/hotel/dianping/975274.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/975274.html;七宝古镇;hotel_halfdiamond02;1722;1663;59;;;2011;147;
上海莫泰168杨浦大桥店;乐舒时尚酒店（上海外滩南京东路步行街店）;http://hotels.ctrip.com/hotel/dianping/426305.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/426305.html;人民广场地区;hotel_halfdiamond03;10600;10149;451;;;2010;95;
上海朝盈商务宾馆;;http://hotels.ctrip.com/hotel/dianping/427782.html#ctm_ref=hod_sr_lst_dl_c_1_1;;;;1526;1445;81;;;;;
行家服务公寓;上海朝盈商务宾馆;http://hotels.ctrip.com/hotel/dianping/2640722.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2640722.html;浦东张江地区;hotel_halfdiamond02;79;60;19;;;;;
上海城市之家鲁迅公园店;富源快捷酒店（上海儿童医学中心店）;http://hotels.ctrip.com/hotel/dianping/3028892.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/3028892.html;浦东世博园区;;38;31;7;;;;;
上海市华美达安可酒店;城市之家酒店（上海鲁迅公园店）;http://hotels.ctrip.com/hotel/dianping/436440.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436440.html;虹口足球场地区;hotel_halfdiamond02;1069;979;90;;;2008;166;
格林豪泰上海赤峰路地铁站商务酒店;上海华美达安可酒店;http://hotels.ctrip.com/hotel/dianping/1003293.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1003293.html;彭浦地区;hotel_halfdiamond04;1475;1347;128;;;2014;202;
东方世纪宾馆;格林豪泰(上海赤峰路地铁站店);http://hotels.ctrip.com/hotel/dianping/54509.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/54509.html;虹口足球场地区;hotel_halfdiamond02;44;40;4;;;2007;122;
上海汉庭静安寺新店;上海浦东丽思卡尔顿酒店;http://hotels.ctrip.com/hotel/dianping/346412.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/346412.html;浦东陆家嘴金融贸易区;hotel_halfdiamond06;4198;4135;63;;;2010;285;
上海如家浦东机场川沙华夏东路店;汉庭酒店（上海静安寺新店）;http://hotels.ctrip.com/hotel/dianping/1487387.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1487387.html;静安寺地区;hotel_halfdiamond02;547;519;28;;;2012;69;
瀛通大酒店;如家快捷酒店（上海浦东机场川沙华夏东路店）;http://hotels.ctrip.com/hotel/dianping/428132.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/428132.html;迪士尼度假区;hotel_halfdiamond02;588;528;60;;;境的话蛮好，特别安静，在一个院子里面，周围的话，走一会有个川沙古镇，所需求的都有，吃饭的，休闲的，棒棒的，推荐！设施略有陈旧，毕竟08;130;
上海锦江之星轻纺市场曹安路店;崇明瀛通大酒店;http://hotels.ctrip.com/hotel/dianping/669094.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/669094.html;崇明、长兴岛、横沙岛;hotel_halfdiamond04;537;498;39;;;2007;98;
新沙珑国际宾馆;锦江之星（上海轻纺市场曹安路店）;http://hotels.ctrip.com/hotel/dianping/640608.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/640608.html;曹杨、真如地区;hotel_halfdiamond02;504;489;15;;;2012;96;
上海如家江湾体育场店;上海新沙珑国际宾馆;http://hotels.ctrip.com/hotel/dianping/607481.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/607481.html;佘山、松江大学城;hotel_halfdiamond04;809;767;42;;;2008;105;
蕾枫大酒店;如家快捷酒店（上海江湾体育场店）;http://hotels.ctrip.com/hotel/dianping/1583085.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1583085.html;江湾、五角场商业区;hotel_halfdiamond02;1028;940;88;;;2008;130;
上海驿亭6+e酒店杨浦大桥店;上海蕾枫大酒店;http://hotels.ctrip.com/hotel/dianping/2299716.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2299716.html;南翔、安亭汽车城;hotel_halfdiamond03;154;144;10;;;2005;121;
上海布丁徐家汇店;布丁酒店（上海徐家汇桂林路店 ）;http://hotels.ctrip.com/hotel/dianping/1922657.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1922657.html;光大会展中心;hotel_diamond02;282;251;31;;;2015;71;
上海莫泰168共和新路店;莫泰168（上海大宁国际商业中心共和新路店）;http://hotels.ctrip.com/hotel/dianping/427933.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/427933.html;大宁国际商业区;hotel_halfdiamond02;1133;1095;38;;;2006;157;
上海莫泰168宁夏路店;上海悦·清水湾会议中心;http://hotels.ctrip.com/hotel/dianping/453341.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/453341.html;中山公园商业区;hotel_halfdiamond03;2535;2351;184;;;2012;118;
上海汉庭新虹桥店;汉庭酒店（上海新虹桥店）;http://hotels.ctrip.com/hotel/dianping/439786.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/439786.html;漕河泾开发区;hotel_halfdiamond02;1214;1141;73;;;2006;229;
宝隆泰晤士假日酒店;上海宝隆泰晤士假日酒店;http://hotels.ctrip.com/hotel/dianping/443202.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/443202.html;佘山、松江大学城;hotel_halfdiamond03;1077;1027;50;;;2009;50;
回家酒店公寓上海中山公园店;回家酒店式公寓（上海中山公园店）;http://hotels.ctrip.com/hotel/dianping/535947.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/535947.html;中山公园商业区;hotel_halfdiamond02;351;298;53;;;2008;80;
上海锦江之星川沙华夏东路店 ;锦江之星（上海川沙华夏东路店）;http://hotels.ctrip.com/hotel/dianping/692017.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/692017.html;迪士尼度假区;hotel_halfdiamond02;379;359;20;;;2010;107;
恒夏酒店;上海恒夏酒店;http://hotels.ctrip.com/hotel/dianping/895608.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/895608.html;北外滩地区;hotel_halfdiamond03;1506;1437;69;;;2009;38;
上海汉庭全季徐家汇店;汉庭酒店（上海徐家汇二店）;http://hotels.ctrip.com/hotel/dianping/1487285.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1487285.html;光大会展中心;hotel_halfdiamond02;526;485;41;;;2008;110;
上海如家枫林路中国科学院店;如家快捷酒店（上海枫林路中国科学院店）;http://hotels.ctrip.com/hotel/dianping/1569673.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1569673.html;打浦桥地区;hotel_halfdiamond02;1518;1454;64;;;2010;130;
鼎园瑞峰公寓酒店;上海鼎园瑞峰公寓酒店;http://hotels.ctrip.com/hotel/dianping/387230.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/387230.html;打浦桥地区;hotel_halfdiamond04;2346;2148;198;;;2006;240;
复宣酒店;上海复宣酒店;http://hotels.ctrip.com/hotel/dianping/480711.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/480711.html;江湾、五角场商业区;hotel_diamond04;380;371;9;;;2007;194;
上海如家北虹路店;如家快捷酒店（上海虹桥北虹路北新泾地铁站店）;http://hotels.ctrip.com/hotel/dianping/428138.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/428138.html;虹桥地区;hotel_halfdiamond02;1935;1826;109;;;2005;145;
上海爱舍空间连锁酒店四川北路店;Zhotels智尚酒店（上海北外滩四川北路中心店）;http://hotels.ctrip.com/hotel/dianping/1921428.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1921428.html;四川北路商业区;hotel_diamond03;749;712;37;;;2015;32;
潮域酒店公寓;上海潮域酒店式公寓;http://hotels.ctrip.com/hotel/dianping/1007506.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1007506.html;浦东陆家嘴金融贸易区;hotel_diamond04;153;146;7;;;2010;30;
上海如家中环沪太路店;如家快捷酒店（上海沪太路店）;http://hotels.ctrip.com/hotel/dianping/2088678.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2088678.html;大宁国际商业区;hotel_halfdiamond02;781;748;33;;;2007;143;
华庭嘉纳商务酒店;上海华庭嘉纳商务连锁酒店;http://hotels.ctrip.com/hotel/dianping/470899.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/470899.html;佘山、松江大学城;hotel_halfdiamond03;686;641;45;;;2008;48;
城中园酒店;上海城中园酒店;http://hotels.ctrip.com/hotel/dianping/436382.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436382.html;浦东金桥地区;hotel_halfdiamond04;439;341;98;;;2005;200;
金沙之星商务酒店;上海金沙之星商务酒店;http://hotels.ctrip.com/hotel/dianping/2303785.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2303785.html;长风公园地区;hotel_halfdiamond02;97;81;16;;;2011;37;
红贝德风尚酒店;上海红贝德风尚酒店;http://hotels.ctrip.com/hotel/dianping/1686524.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1686524.html;江湾、五角场商业区;hotel_halfdiamond02;258;222;36;;;2010;23;
徐汇瑞峰大酒店;上海徐汇瑞峰酒店;http://hotels.ctrip.com/hotel/dianping/387231.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/387231.html;打浦桥地区;hotel_halfdiamond04;12561;11520;1041;;;2007;1000;
海上小喔(人民广场店) ;上海帝易宾馆;http://hotels.ctrip.com/hotel/dianping/2305107.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2305107.html;淮海路商业区;hotel_halfdiamond02;93;82;11;;;2010;15;
华美达和平大酒店;上海华美达广场和平大酒店;http://hotels.ctrip.com/hotel/dianping/435499.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/435499.html;打浦桥地区;hotel_halfdiamond04;4462;4108;354;;;2007;197;
上海全季虹桥吴中路店;全季酒店（上海虹桥吴中路店）;http://hotels.ctrip.com/hotel/dianping/2291410.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2291410.html;漕河泾开发区;hotel_diamond03;658;638;20;;;2015;246;
凤凰会所;宝燕商务酒店（上海总店）;http://hotels.ctrip.com/hotel/dianping/1700273.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1700273.html;莘庄工业区;hotel_halfdiamond03;384;353;31;;;2006;150;
源深加州酒店;上海源深加州酒店;http://hotels.ctrip.com/hotel/dianping/425161.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/425161.html;浦东陆家嘴金融贸易区;hotel_halfdiamond04;3676;3366;310;;;2008;100;
美兰湖国际会议中心;上海美兰湖国际会议中心;http://hotels.ctrip.com/hotel/dianping/468810.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/468810.html;顾村公园地区;hotel_halfdiamond04;1000;957;43;;;2002;76;
上海如家浦东新区惠南镇店;上海宝安大酒店;http://hotels.ctrip.com/hotel/dianping/436187.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436187.html;浦东陆家嘴金融贸易区;hotel_stars04;7780;7455;325;;;2003;228;
港鸿大酒店;上海宝安大酒店;http://hotels.ctrip.com/hotel/dianping/436187.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436187.html;浦东陆家嘴金融贸易区;hotel_stars04;7780;7455;325;;;2003;228;
新时空酒店公寓 ;上海港鸿大酒店;http://hotels.ctrip.com/hotel/dianping/1727111.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1727111.html;长风公园地区;hotel_halfdiamond03;578;500;78;;;2001;93;
上海汉庭海友共和新路大宁店;上海新时空徽苑酒店公寓;http://hotels.ctrip.com/hotel/dianping/480009.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/480009.html;中山公园商业区;hotel_halfdiamond02;590;524;66;;;2007;88;
上海如家上南高青路地铁站店;上海锦荣国际大酒店;http://hotels.ctrip.com/hotel/dianping/512215.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/512215.html;大宁国际商业区;hotel_stars04;1609;1483;126;;;2004;158;
上海汉庭海友客栈虹口足球场店;如家快捷酒店（上海上南高青路地铁站店）;http://hotels.ctrip.com/hotel/dianping/1251860.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1251860.html;浦东世博园区;hotel_halfdiamond02;826;788;38;;;2013;87;
嘉郡商务酒店;汉庭酒店（上海虹口足球场地铁站店）;http://hotels.ctrip.com/hotel/dianping/1068867.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1068867.html;虹口足球场地区;hotel_halfdiamond02;720;641;79;;;2009;142;
碧豪圣天地服务式公寓;上海嘉郡商务酒店;http://hotels.ctrip.com/hotel/dianping/1690864.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1690864.html;马陆、嘉定城区;hotel_halfdiamond04;446;432;14;;;2009;60;
同济迎宾馆(同济大学专家服务中心);上海碧豪圣天地酒店式公寓;http://hotels.ctrip.com/hotel/dianping/1406401.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1406401.html;长寿路商业区;hotel_halfdiamond02;23;18;5;;;2011;28;
上海锦江之星真如店;上海同济君禧大酒店;http://hotels.ctrip.com/hotel/dianping/455020.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/455020.html;江湾、五角场商业区;hotel_stars04;3921;3849;72;;;2007;173;
上海汉庭外高桥店;上海复式老洋房;http://hotels.ctrip.com/hotel/dianping/2727998.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2727998.html;衡山路地区;;1;0;1;;;;;
上海汉庭西藏南路店;汉庭酒店（上海外高桥自贸区金高路店）;http://hotels.ctrip.com/hotel/dianping/1487478.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1487478.html;浦东外高桥地区;hotel_halfdiamond02;414;387;27;;;2013;93;
上海海上小喔陆家嘴店;汉庭酒店（上海西藏南路店）;http://hotels.ctrip.com/hotel/dianping/1487428.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1487428.html;新天地地区;hotel_halfdiamond02;781;738;43;;;2009;98;
上海莫泰168嘉定博乐路店;海上小喔（上海陆家嘴店）;http://hotels.ctrip.com/hotel/dianping/1763813.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1763813.html;浦东陆家嘴金融贸易区;hotel_halfdiamond02;10;8;2;;;2003;103;
上海如家嘉定清河路店;莫泰168（上海嘉定博乐路店）;http://hotels.ctrip.com/hotel/dianping/1569557.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1569557.html;马陆、嘉定城区;hotel_halfdiamond02;1504;1430;74;;;2007;258;
宝隆花园酒店;如家快捷酒店（上海嘉定清河路店）;http://hotels.ctrip.com/hotel/dianping/428140.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/428140.html;马陆、嘉定城区;hotel_halfdiamond02;419;403;16;;;2008;109;
上海汉庭漕宝路店;上海宝隆花园酒店;http://hotels.ctrip.com/hotel/dianping/442398.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/442398.html;佘山、松江大学城;hotel_halfdiamond04;171;160;11;;;2009;40;
上海驿亭四季北外滩店;汉庭酒店（上海徐家汇漕宝路店）（原光大店）;http://hotels.ctrip.com/hotel/dianping/896852.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/896852.html;光大会展中心;hotel_halfdiamond02;321;304;17;;;2006;86;
上海如家龙东大道店;驿亭四季酒店（上海北外滩店）;http://hotels.ctrip.com/hotel/dianping/1436208.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1436208.html;北外滩地区;hotel_halfdiamond03;1525;1347;178;;;2010;180;
上海布丁世博南浦大桥店;如家快捷酒店（上海张江金融信息园龙东大道店）;http://hotels.ctrip.com/hotel/dianping/428134.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/428134.html;迪士尼度假区;hotel_halfdiamond02;284;268;16;;;2004;127;
莫泰168酒店上海南外滩店;布丁酒店（上海世博南浦大桥店）;http://hotels.ctrip.com/hotel/dianping/1051239.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1051239.html;浦东世博园区;hotel_diamond02;1953;1844;109;;;2010;84;
上海汉庭闵行体育公园店;上海宝安大酒店;http://hotels.ctrip.com/hotel/dianping/436187.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436187.html;浦东陆家嘴金融贸易区;hotel_stars04;7780;7455;325;;;2003;228;
雅约臻品酒店(上海恒逸店);汉庭酒店（上海七宝古镇店）（原闵行体育公园店）;http://hotels.ctrip.com/hotel/dianping/823821.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/823821.html;七宝古镇;hotel_halfdiamond02;587;535;52;;;2010;87;
得丘园酒店;上海宝安大酒店;http://hotels.ctrip.com/hotel/dianping/436187.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436187.html;浦东陆家嘴金融贸易区;hotel_stars04;7780;7455;325;;;2003;228;
博地精品酒店;上海得丘花园酒店;http://hotels.ctrip.com/hotel/dianping/1063922.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1063922.html;莘庄工业区;hotel_halfdiamond04;308;297;11;;;2004;108;
上海久悦商务酒店静安店;上海博地精品酒店;http://hotels.ctrip.com/hotel/dianping/436196.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/436196.html;浦东新国际博览中心;hotel_halfdiamond04;4880;4596;284;;;2009;70;
上海莫泰168成都北路店;久悦商务酒店（上海静安店）;http://hotels.ctrip.com/hotel/dianping/481078.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/481078.html;长寿路商业区;hotel_halfdiamond03;99;93;6;;;2004;125;
上海如家松江美食街店;莫泰168（上海成都北路苏州河店）;http://hotels.ctrip.com/hotel/dianping/1578931.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1578931.html;上海火车站地区;hotel_halfdiamond02;726;640;86;;;1986;131;
上海星程酒店徐家汇店;如家快捷酒店（上海松江美食街店）;http://hotels.ctrip.com/hotel/dianping/429670.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/429670.html;佘山、松江大学城;hotel_halfdiamond02;542;521;21;;;2006;112;
7天上海陆家嘴八佰伴店;星程酒店（上海徐家汇田林店）;http://hotels.ctrip.com/hotel/dianping/446413.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/446413.html;光大会展中心;hotel_diamond03;1546;1495;51;;;2013;88;
上海如家杨高中路店;7天连锁酒店（上海陆家嘴八佰伴店）;http://hotels.ctrip.com/hotel/dianping/2147597.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2147597.html;浦东陆家嘴金融贸易区;hotel_halfdiamond02;757;637;120;;;2012;75;
上海汉庭火车站北广场店;如家快捷酒店（上海金桥碧云杨高中路店）;http://hotels.ctrip.com/hotel/dianping/427671.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/427671.html;浦东金桥地区;hotel_halfdiamond02;953;906;47;;;2008;117;
上海莫泰168松卫北路店;汉庭酒店（上海火车站北广场店）;http://hotels.ctrip.com/hotel/dianping/1354941.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1354941.html;上海火车站地区;hotel_halfdiamond02;567;516;51;;;2010;110;
格林豪泰上海市延长路地铁站快捷酒店;莫泰168（上海松江工业园区松卫北路店）;http://hotels.ctrip.com/hotel/dianping/1283710.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1283710.html;佘山、松江大学城;hotel_halfdiamond02;328;313;15;;;2006;132;
上海老饭店;相如连锁酒店（上海长缘店）;http://hotels.ctrip.com/hotel/dianping/1693142.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1693142.html;大宁国际商业区;hotel_halfdiamond02;120;107;13;;;2004;62;
格林豪泰上海松江新城商务酒店;;http://hotels.ctrip.com/hotel/dianping/484249.html#ctm_ref=hod_sr_lst_dl_c_1_1;;;;120;107;13;;;;;
如来大酒店;;http://hotels.ctrip.com/hotel/dianping/1274063.html#ctm_ref=hod_sr_lst_dl_c_1_1;;;;1945;1820;125;;;;;
新东苑国际酒店式公寓;;http://hotels.ctrip.com/hotel/dianping/2147434.html#ctm_ref=hod_sr_lst_dl_c_1_1;;;;241;229;12;;;;;
艾福敦酒店;上海新东苑国际酒店式公寓;http://hotels.ctrip.com/hotel/dianping/447716.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/447716.html;漕河泾开发区;hotel_halfdiamond03;1349;1309;40;;;2006;115;
布丁酒店上海火车站店;上海艾福敦酒店;http://hotels.ctrip.com/hotel/dianping/479641.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/479641.html;浦东世博园区;hotel_halfdiamond04;689;597;92;;;2010;339;
上海全季酒店川沙店;布丁酒店（上海火车站店）;http://hotels.ctrip.com/hotel/dianping/481531.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/481531.html;上海火车站地区;hotel_halfdiamond02;957;872;85;;;2010;89;
上海铂铼特时尚酒店嘉定店;全季酒店（上海川沙店）;http://hotels.ctrip.com/hotel/dianping/1684334.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1684334.html;迪士尼度假区;hotel_diamond03;561;549;12;;;2014;181;
上海莫泰168天山路店;莫泰168（上海虹桥北新泾地铁站天山路店）;http://hotels.ctrip.com/hotel/dianping/427861.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/427861.html;虹桥地区;hotel_halfdiamond02;2746;2605;141;;;2007;181;
保和酒店;莫泰168（上海虹桥北新泾地铁站天山路店）;http://hotels.ctrip.com/hotel/dianping/427861.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/427861.html;虹桥地区;hotel_halfdiamond02;2746;2605;141;;;2007;181;
上海锦江之星嘉定城中路店;上海弘森宾馆;http://hotels.ctrip.com/hotel/dianping/479633.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/479633.html;北外滩地区;hotel_halfdiamond03;304;272;32;;;1999;55;
艾卡时尚酒店;锦江之星（上海嘉定城中路店）;http://hotels.ctrip.com/hotel/dianping/640493.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/640493.html;马陆、嘉定城区;hotel_halfdiamond02;499;481;18;;;2009;113;
新时空宜家酒店公寓;上海艾卡时尚酒店;http://hotels.ctrip.com/hotel/dianping/1355585.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/1355585.html;长寿路商业区;hotel_halfdiamond03;251;219;32;;;2009;32;
上海汉庭交大沪闵路店;上海新时空宜家酒店公寓;http://hotels.ctrip.com/hotel/dianping/479643.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/479643.html;中山公园商业区;hotel_halfdiamond02;839;747;92;;;2005;50;
上海如家大宁国际广中路马戏城店;汉庭酒店（上海交大沪闵路店）;http://hotels.ctrip.com/hotel/dianping/823819.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/823819.html;交大、闵行经济开发区;hotel_halfdiamond02;568;519;49;;;2011;87;
新虹桥智选假日酒店;如家快捷酒店（上海大宁国际广中路马戏城店）;http://hotels.ctrip.com/hotel/dianping/428286.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/428286.html;大宁国际商业区;hotel_halfdiamond02;1585;1521;64;;;2010;164;
上海莫泰168思南路店;;http://hotels.ctrip.com/hotel/dianping/532946.html#ctm_ref=hod_sr_lst_dl_c_1_1;;;;1585;1521;64;;;;;
塞纳风情酒店;上海新虹桥智选假日酒店;http://hotels.ctrip.com/hotel/dianping/2298581.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/532946.html;青浦城区;hotel_halfdiamond03;2636;2543;93;;;2010;241;
上海航空酒店南站店;莫泰168（上海思南路店）;http://hotels.ctrip.com/hotel/dianping/810313.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/2298581.html;打浦桥地区;hotel_halfdiamond02;2113;1998;115;;;2008;159;
上海汉庭新金桥店;上海航空酒店（上海南站店）;http://hotels.ctrip.com/hotel/dianping/471821.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/471821.html;上海火车南站地区;hotel_halfdiamond04;1084;1023;61;;;2006;400;
碧云钻石酒店公寓;上海航空酒店（上海南站店）;http://hotels.ctrip.com/hotel/dianping/1487307.html#ctm_ref=hod_sr_lst_dl_c_1_1;http://hotels.ctrip.com/hotel/dianping/471821.html;上海火车南站地区;hotel_halfdiamond04;1084;1023;61;;;2006;400;
